productid,imageid,prdtypecode,file_size_kb
579304899,1028242064,1160,12.626953125
3612231284,1227565722,2403,19.4794921875
2054540812,1123642927,1140,37.736328125
3128688790,1192479076,1320,36.380859375
219772307,984272174,50,28.3564453125
3934790986,1265834464,2403,42.8115234375
304748554,996051141,2403,46.248046875
1988146522,1248272423,1302,53.0205078125
4151002234,1301683454,1280,49.6005859375
2886818594,1169891783,2403,31.5458984375
93797820,858986004,1160,47.86328125
3320096250,1206119043,1560,12.880859375
3951008143,1268457750,1280,27.11328125
3942397893,1267321675,1560,15.0078125
4061633633,1283937855,2582,12.1201171875
4104776815,1293372043,40,8.16796875
4035897935,1278561815,2582,18.86328125
1960326708,1163046513,1140,17.28515625
569691714,1027113979,2280,32.2724609375
3580769559,1223410721,1280,27.1181640625
2641357697,1154600956,2583,14.439453125
4071552251,1286428088,1280,34.6611328125
2091698297,1135755282,40,35.67578125
4113189830,1292715301,2582,22.916015625
2877039127,1169581953,1920,23.791015625
46703715,1274209652,10,44.4345703125
3894929199,1260268327,1920,18.05859375
207196196,941678016,2583,11.275390625
2832752207,1190252627,2583,9.685546875
4201307338,1314017150,2583,25.62109375
4110919556,1297619060,40,20.751953125
208364127,956186729,40,49.693359375
4063334229,1283927826,1920,39.509765625
132133305,886578176,1160,6.7646484375
439706064,1009028200,10,12.7333984375
3067035995,1188524192,2585,10.439453125
3893242984,1260335972,1302,34.8232421875
1844049740,1104923134,1281,28.462890625
3893243176,1260341826,1302,21.5107421875
569606995,1026815960,2280,33.35546875
3524538963,1219187523,2582,9.4775390625
3777589757,1243996631,2582,39.4052734375
643741384,1033069556,2060,21.380859375
3622348463,1229771946,1160,19.2431640625
3884057441,1258098916,2583,8.8662109375
4151268496,1301669649,1560,8.548828125
155114281,910941151,40,12.0927734375
2940640675,1174594136,2583,11.1015625
1870985800,1108321491,2280,39.935546875
4117300400,1294224540,1140,10.6494140625
1375778946,1077589504,2705,11.5537109375
4061592547,1283613366,2582,30.3662109375
4064670219,1285456048,1140,33.390625
686210747,1035429959,1302,7.767578125
1147806798,1065181373,2522,14.6884765625
278687812,1071342941,2705,9.8203125
4126961700,1295567334,1280,30.4873046875
1980640833,1120946106,1320,12.734375
998379043,1052829061,2403,30.2138671875
3424413620,1212383573,2583,18.7265625
4200882170,1316282353,60,24.3017578125
4172822668,1307758424,1300,34.8486328125
3836820101,1250964675,1300,11.482421875
3542070951,1220412842,1320,16.841796875
246278228,964235765,2403,36.62109375
4167088066,1306812359,2522,16.34375
438303852,1008462642,2403,15.283203125
2430906188,1141416601,2060,25.4677734375
3160907878,1194565042,1560,10.48828125
1035130507,1169976416,1160,50.3349609375
3819978767,1249534186,2583,7.9248046875
3930421987,1266031323,2280,49.5078125
293597955,987039135,2403,51.17578125
746623521,1038159053,1160,46.7158203125
2547989941,1148795253,2585,20.7197265625
1352145801,1075759625,2583,22.607421875
3908956284,1262596185,2060,43.5859375
152399581,907964517,1280,13.8486328125
3121335128,1192113560,1320,19.728515625
1672335004,1097517577,1160,35.69140625
47265662,1015753818,2280,48.1982421875
69529540,835435533,1140,25.7001953125
1122910882,1063104641,1140,20.4931640625
4146731245,1300455554,1281,25.40234375
3775275208,1243659318,2583,45.314453125
3855157862,1253145640,2583,18.8408203125
180669966,927603726,1301,8.880859375
2258372330,1133614012,2462,21.0615234375
303051750,995102400,2583,19.6435546875
472192921,1014173791,1320,15.6630859375
3716556427,1237139597,2060,30.830078125
3122661745,1192151301,1320,14.197265625
1978692537,1118214791,1280,17.1396484375
3040209109,1186957615,2583,20.8544921875
572720120,1027562626,2403,44.154296875
3959402395,1269505307,2060,45.765625
3832866670,1250748643,2583,18.498046875
3795389356,1245919257,2583,18.669921875
458464307,1012323848,1160,25.984375
3897326790,1261203301,1281,46.125
3107233840,1191424222,2583,37.2529296875
4229979647,1322456530,2585,26.4482421875
101945985,862540403,1320,11.7861328125
2219573769,1132081700,2060,15.5908203125
4057526674,1282825778,1560,15.376953125
3219098406,1198713546,2705,13.0859375
149878769,905285514,1301,5.4365234375
138460889,891731190,40,22.076171875
3139298706,1225887147,2583,18.1787109375
3040294091,1186965808,1160,37.5869140625
4182068310,1311306683,2220,33.4638671875
2833659229,1167372730,1560,14.9794921875
1725833338,1100503466,2462,24.5439453125
535852220,1023305929,2583,39.2080078125
4213744812,1317690308,2060,11.6396484375
3879889663,1257228796,1300,37.3408203125
3797494564,1246274583,2403,53.9052734375
3470024585,1215471405,1280,26.5087890625
3775275382,1243659405,2583,28.896484375
50100143,438358441,1280,33.3583984375
4020103914,1277208742,2060,25.8486328125
4167128366,1306077156,2060,29.923828125
816994336,1040773331,1320,21.4443359375
4200882791,1316292377,60,24.4912109375
4195571224,1312817853,1280,12.0947265625
3601160977,1226564265,2403,20.318359375
569595513,1026880678,2280,29.2841796875
4188967462,1311890949,2060,26.599609375
3173962665,1195653707,2462,23.6201171875
4200868867,1316096324,60,24.791015625
3773713919,1243381831,2585,32.71875
262168277,971431339,2522,45.2421875
1821108189,1104032316,50,19.0986328125
3650468080,1231757107,1280,32.423828125
175762169,924559679,1140,21.470703125
4061597581,1283675883,2582,7.826171875
618426504,1032095496,1940,21.9794921875
207151536,941622279,2583,6.990234375
1232688,116535430,40,45.134765625
3951838398,1268714404,1302,19.6337890625
3898719780,1261394566,1301,3.5498046875
1920559175,1112118955,2905,29.5205078125
1048530649,1054920056,2403,46.220703125
1087925542,1058267719,10,26.4423828125
1099447321,1198718940,2705,12.6142578125
62387156,1032827480,1140,41.4501953125
4014008120,1276526854,1320,37.17578125
157640402,971583648,50,17.6845703125
75187888,858679998,1140,16.3134765625
3884057442,1258098923,2583,8.7666015625
3955086355,1268996086,2060,31.3017578125
875771848,1283054286,10,39.962890625
3710007904,1237105706,1560,16.697265625
2549610067,1148906798,1301,15.7021484375
4035895768,1278559178,2582,21.4951171875
1301247394,1072643093,1160,35.822265625
570738578,1027372406,2280,28.767578125
82393255,954256770,2280,30.3662109375
170807132,922170813,2583,5.21875
135995779,889875041,1302,30.642578125
4061611820,1283772649,2582,23.111328125
4103256472,1291723109,2583,12.2138671875
4222981796,1321329141,2582,14.0869140625
1413003863,1078972012,2583,32.2802734375
278532357,1235588960,2705,22.072265625
3831234225,1250248948,1300,19.1728515625
4160809104,1304028119,1300,38.6982421875
4085981067,1289144763,1280,24.5029296875
18220935,1274315224,10,19.5322265625
4200877819,1316211519,60,33.439453125
436079744,1008210802,2280,15.6611328125
542325434,1024240368,2522,11.83203125
3120416804,1192018548,1302,15.5888671875
1933155850,1114391721,1920,9.3095703125
4222991159,1321396419,2582,17.64453125
4143428938,1299697624,1302,4.4599609375
2263950353,1133833044,1160,47.228515625
4050747714,1281988569,1300,19.5556640625
887312984,1047566686,2583,28.1162109375
64069453,833396954,1140,19.732421875
3881319158,1257401010,1320,10.966796875
3972430427,1270647378,2585,18.7119140625
4012860680,1276338530,1300,33.8369140625
4160807728,1304021172,1300,26.216796875
569604110,1026831021,2280,23.541015625
3344176229,1208085239,2705,13.9296875
1581453803,1092308623,2060,17.1875
1532211511,1088113183,2705,8.041015625
4181947357,1309992399,1300,13.5673828125
2940638810,1174586918,2583,18.8759765625
516403476,1019335720,1300,20.404296875
266183319,972669481,2280,34.86328125
4182813426,1313220186,2060,13.8955078125
179373765,926910938,1281,26.650390625
3992765791,1273583795,1920,24.591796875
82614937,874728160,40,53.4765625
222624403,986039521,2522,7.154296875
4177868616,1308930908,2522,25.697265625
48500804,862466062,2280,42.1279296875
3928056841,1264898786,2582,24.4013671875
3939947753,1266776708,2585,38.26953125
130819349,885136874,2585,37.5703125
334561450,998293365,1320,15.7421875
670177809,1033936656,2403,30.2373046875
2759728711,1162975305,2403,12.748046875
3818901288,1249186176,2583,27.8125
4213277012,1317492991,1281,33.408203125
3893242460,1260321491,1302,12.208984375
440548482,1009230227,2280,27.8671875
1974797188,1117495912,1160,44.716796875
4057634417,1282536339,1300,47.232421875
2163696231,1129285154,1280,19.615234375
4022745600,1277442840,2060,33.4716796875
1494571319,1084330813,2462,24.0205078125
3607250526,1227161720,1300,19.087890625
3817898538,1248839871,2522,35.52734375
3993177989,1273168994,1560,13.4609375
2474732478,1144416589,1160,45.6826171875
3856402637,1253466341,2060,41.9794921875
3854773262,1253220004,2585,16.1943359375
3879902344,1257265439,2585,27.1533203125
69859431,848811843,1160,21.1923828125
3120609185,1192055501,1320,11.6552734375
114681459,870271775,1300,25.1533203125
3563519741,1221445559,1300,26.6552734375
2704306775,1218767119,2522,19.4833984375
298982497,991479768,2522,34.888671875
3480122873,1216781277,2280,24.59765625
3773720321,1243409514,2585,34.0732421875
4217852563,1318783865,1280,15.7314453125
3997807845,1274120174,2583,24.2978515625
3182051720,1196141787,1560,48.31640625
719906682,1036766300,1180,38.701171875
4213493893,1317564026,2060,16.6953125
3907556617,1262381198,2583,13.9814453125
4178060701,1308793115,1920,11.3935546875
4085925157,1288921904,1280,33.455078125
3065096159,1188462936,2583,53.28515625
1121106909,1270270361,2705,24.212890625
3842694985,1252082008,1281,16.6357421875
262771475,971625669,2220,18.5107421875
439665054,1008989155,10,13.73828125
3938620511,1266512358,1560,9.5400390625
60019475,848347360,1160,23.08984375
4181409426,1309629622,1940,41.453125
2940638372,1174584494,2583,26.4150390625
612541302,1032324357,2403,17.6279296875
234045089,959920735,1160,45.529296875
862557852,1056490232,10,25.80859375
4228837742,1321700293,2060,57.1875
4122557256,1294196627,1300,23.0068359375
218391904,954360049,1302,10.0234375
3900590795,1261608780,1560,55.6669921875
3972160272,1270545799,1300,9.9794921875
4167087520,1306804074,2522,15.26171875
3797081236,1246105011,2582,12.43359375
436060330,1008137581,2280,13.0166015625
569627578,1026968843,2280,33.2724609375
4243102662,1325862098,1320,28.09765625
4105632901,1293862426,40,12.201171875
4042478197,1280022267,1280,23.4404296875
3690292529,1234768503,2585,21.939453125
4063983860,1283983287,1320,29.4384765625
2865346510,1182194257,2522,24.3642578125
4150994592,1301515799,1300,8.1533203125
107107366,864981853,1300,17.482421875
3997828927,1274282376,2060,27.40625
3995359889,1273918114,1300,10.3310546875
113233390,957304983,1320,24.70703125
1035052597,1053576922,1160,40.5546875
498764676,1016379503,2403,34.1962890625
300853485,993211238,2522,33.0048828125
4050741161,1281954600,1300,18.59375
2695198241,1158121313,2583,28.8828125
4214354250,1319412368,2583,6.5341796875
1715594527,1100347168,1140,38.3603515625
464655783,1013199933,1280,52.478515625
76410967,847046639,1160,44.6826171875
1711730470,1100085256,2905,36.4443359375
3201912407,1196923391,2060,53.9658203125
3925191875,1264269315,1560,37.4638671875
3898711173,1261192173,2583,12.5791015625
4218265248,1319021681,2060,30.724609375
3743486870,1318322975,1302,22.3125
617657510,1128455138,2705,7.8154296875
4037096645,1279157843,1920,22.2119140625
3992563701,1273115226,1920,55.572265625
3887626642,1259305903,1920,31.6787109375
1832988189,1113100623,1320,13.580078125
1841000376,1290024678,2705,38.3876953125
622613635,1032428534,2583,15.0009765625
1711732489,1100079165,2905,20.240234375
122672336,885196357,1302,27.1083984375
4108947342,1292550652,1560,15.6630859375
1616777150,1096653883,1280,19.4345703125
3528287960,1236027590,1320,10.6005859375
4006495242,1275565446,1281,13.265625
4048928708,1281058968,2403,42.00390625
278566499,977953335,2705,17.88671875
3184140403,1196268731,1940,29.517578125
154025450,909758923,1160,46.7138671875
289962893,1198892972,2705,19.990234375
290207831,985269805,1160,35.6064453125
4090280916,1290333285,1180,15.0654296875
3976973500,1271582011,1300,15.5185546875
4206625441,1315634778,2060,48.349609375
3908161563,1262471604,1280,50.423828125
4250646061,1328578347,1280,31.318359375
3429317501,1212836836,2280,35.91015625
2621870089,1153220088,2522,7.828125
637560010,1033154511,2522,25.181640625
3660534468,1232369476,2583,17.5693359375
3122749488,1192167191,1320,14.4013671875
1584177099,1092496161,2585,6.2578125
3242278056,1200589042,2905,23.6201171875
748310302,1038249473,2403,40.5703125
4197486345,1313029331,1560,24.341796875
4061639378,1283981299,2582,11.2138671875
4061625567,1283897863,2582,19.837890625
2601268653,1152181588,1320,20.3974609375
2970574245,1177148446,1320,23.728515625
86380937,907585772,10,14.7265625
4232365042,1323959998,1280,5.3193359375
4184528557,1310665136,1280,25.3193359375
122299230,876930831,2403,38.046875
3836819647,1250963678,1300,14.439453125
3382587096,1209717222,2583,19.064453125
767596972,1038856827,2522,9.8828125
3863972539,1255230642,1160,35.521484375
204251288,946580688,10,12.0517578125
4108922743,1292467578,1560,16.3486328125
3879897200,1257226950,2585,21.009765625
3249409965,1201838165,1281,35.51171875
3680591127,1233578186,1560,32.046875
3748201456,1240719248,1300,7.1220703125
1545819826,1274765276,10,40.6572265625
289135335,984515408,2522,10.3671875
3605441903,1226936019,2060,20.1181640625
4056001357,1282291532,1940,39.3720703125
3858328144,1253658488,1940,13.0087890625
241726752,1037399783,1280,14.3369140625
3854282424,1252960088,1920,10.9970703125
4151516173,1301343396,1560,15.4189453125
278552700,1125050461,2705,6.115234375
3382587135,1209717313,2583,20.0908203125
4006491803,1275526257,1281,44.8095703125
283317081,980292874,2583,20.708984375
4027058244,1279531979,1560,33.921875
4010221024,1275994776,1302,37.60546875
2544361432,1148598954,2522,28.396484375
1548293985,1092812416,1180,20.330078125
4224640446,1320724908,2060,7.873046875
4050753910,1282007996,1300,51.6943359375
3730701167,1239097486,1140,14.564453125
4070750648,1286006987,2060,38.298828125
4057738151,1282601358,2060,28.4521484375
2442792669,1141830979,2583,19.91796875
1557073840,1090452889,2705,16.5234375
824466251,1041184641,2522,7.51171875
2378409153,1217322799,2582,6.6298828125
3870850424,1255695226,1920,43.5517578125
3992528942,1273189054,1920,44.09375
675878290,1034466532,1940,11.9111328125
1132424565,1064720273,1281,22.79296875
4041458027,1279766817,1300,17.689453125
4013274703,1276440419,1300,31.87890625
4182106980,1310763931,1300,48.888671875
54384885,588117763,2522,21.6748046875
4037100204,1279186766,1920,9.580078125
3898727002,1261422007,1301,19.32421875
3887559247,1258839561,1920,40.8876953125
3959929462,1269569581,2060,11.00390625
229661530,958992397,1300,26.8017578125
1711733018,1100067159,2905,22.26171875
4182262922,1310617831,1560,15.390625
4197497852,1313239752,1560,25.671875
247668820,964629458,2522,3.4443359375
121323552,875359022,1180,25.72265625
5189619,833826475,40,8.4150390625
123950959,878572745,1160,33.849609375
1524880610,1055661944,2060,10.6611328125
1358340648,1076302546,2522,27.3291015625
3976961015,1271565165,1300,32.5498046875
342433,1283077659,10,23.8310546875
2578185934,1150639961,10,38.0419921875
168729318,921380058,2583,4.447265625
3075343256,1188953495,1302,19.6416015625
4042587377,1279994296,1300,47.853515625
5333475,216648530,1160,42.56640625
4179732670,1309693987,2585,24.6279296875
4108946446,1292402593,1300,8.4326171875
3785257525,1244574608,2905,19.6376953125
85263671,869554213,1160,49.1572265625
4172334380,1307661306,1560,41.484375
3881467426,1257444783,1280,12.681640625
428053659,1010128590,1281,17.1328125
4166954396,1305851885,2522,17.587890625
3929960748,1265245766,2582,6.291015625
2518658984,1146443938,2522,9.8544921875
278395316,1134166814,2705,14.1279296875
611578434,1031546463,1302,24.9033203125
388574343,1002980162,2522,6.96484375
4139983038,1298542496,1560,12.9580078125
4017736549,1276953990,2060,28.9111328125
3867016424,1255024485,1280,25.0693359375
3990162552,1272737703,2060,23.599609375
3936362823,1268740930,2583,40.30078125
4108428567,1292248626,1300,23.8193359375
4149003820,1304119907,1560,5.53125
1711735461,1100061669,2905,26.2060546875
157543206,913250531,1281,32.298828125
183374482,929737331,2522,39.197265625
1142955147,1065222840,1281,28.7119140625
2065450153,1123921046,40,39.2119140625
1509394090,1086158376,1320,24.2626953125
1432063,177495230,1180,10.927734375
3785187475,1244540480,2583,22.6015625
4057772404,1283003890,1560,23.22265625
2087601611,1190251144,2583,14.99609375
3940018292,1266841725,1280,37.3916015625
296115245,988975047,2522,8.146484375
850745581,1043397174,2403,39.5458984375
59682873,849511960,50,25.1005859375
3093873114,1190752993,2462,39.1572265625
4122559826,1294210995,1300,36.3232421875
3854772559,1253215008,2585,14.7724609375
288908868,984270619,2583,35.248046875
2765208613,1163437644,1281,38.759765625
4137782797,1298039279,2220,23.9970703125
3365633967,1208896225,1920,9.65234375
4160935501,1304089360,2522,16.5341796875
538604,1274586179,10,28.904296875
300366832,993359288,2403,32.1474609375
4093146580,1290357614,1160,47.8759765625
3864929051,1254745062,2060,29.2421875
4063230249,1284162193,1280,11.0107421875
268245770,973300006,1160,42.2724609375
113122376,869848831,1160,6.8515625
3264540890,1203081861,1140,39.70703125
3453161197,1213761887,1560,8.4560546875
3797410215,1246527868,1140,28.814453125
3875046886,1256796108,1560,31.1201171875
4086138768,1289409928,2522,29.41796875
3992788283,1273755168,1920,23.681640625
190091335,933234188,40,36.376953125
4236042455,1324122741,1302,35.3994140625
334688491,998304667,1140,22.611328125
4177839750,1308849777,1560,10.8515625
3813571337,1247849589,2583,31.9404296875
318479643,997445352,1280,26.8837890625
3893245029,1260385120,1302,24.6865234375
2064536659,1268919416,10,28.4208984375
4106615836,1292122700,2582,28.3642578125
3957784081,1269383262,2060,27.51953125
1520746797,1087423614,1160,49.2099609375
1303529763,1072664539,2280,53.2578125
3180731242,1196322693,2583,25.5615234375
1118849539,1112945878,2583,8.8837890625
511838032,1018754385,1320,7.2294921875
3119072183,1214025632,10,8.6103515625
3893192465,1260272323,1300,47.6572265625
570682367,1027360666,2280,35.1142578125
2952053271,1175950412,2585,12.7734375
1974796943,1117494485,1160,49.9501953125
3803924882,1247447044,1140,28.001953125
252180638,966232731,1302,18.140625
75186596,846070635,1140,18.4677734375
4012750495,1276357328,1920,34.0068359375
1852968117,1105551399,1320,10.9111328125
85756189,854178787,1160,32.3876953125
416640171,1007374472,2280,45.009765625
4170951117,1307196119,1560,11.6708984375
4236297272,1324188723,1302,34.958984375
4146735181,1300459514,1920,19.1552734375
4235886341,1323993230,1302,9.8486328125
4215707339,1320222950,2060,35.916015625
3970496095,1270285325,2522,4.2470703125
3748206649,1240727935,1300,24.203125
3703056,150298530,10,40.986328125
136193640,890144960,2280,50.9296875
4236297082,1324186705,1302,14.3017578125
1188155899,1068057996,1160,43.65234375
3942393629,1267264506,1560,27.17578125
3005672482,1182149102,2585,32.4013671875
4095304024,1290631070,1300,28.6767578125
55088800,621700291,1140,11.6005859375
180669985,927603233,1301,10.7451171875
2687494614,1157617720,2705,35.2802734375
4231818419,1323104164,1920,35.3271484375
2327554595,1136326438,1560,9.9814453125
4200879481,1316230452,60,21.158203125
1938779324,1115449323,1160,49.1552734375
3532635347,1219872714,2585,8.37109375
829899282,1041537124,1560,10.380859375
4128438404,1295960569,2583,8.4970703125
3738789221,1239789274,1160,41.3525390625
50279866,449726530,2280,18.7275390625
569739945,1026886803,2280,31.408203125
4105603939,1301015828,40,21.634765625
3838170299,1251231813,1560,13.0595703125
4130468892,1296373562,1320,31.5615234375
3002753849,1181407381,2585,34.18359375
207151319,941622041,2583,6.3994140625
4010222950,1276015681,1302,23.2177734375
2134907746,1128009995,2583,31.7373046875
3756622439,1241432237,2403,22.13671875
3995551644,1273879930,1920,43.2900390625
3745175252,1240240205,1280,46.4072265625
2920227073,1173379482,50,9.8935546875
3813571462,1247849811,2583,47.3447265625
3985599487,1272491322,1280,34.703125
183036736,934471189,10,13.5712890625
2178582775,1130180005,2280,52.1669921875
2123765757,1127501879,1160,53.115234375
1852407667,1231539567,2522,45.15625
2675025358,1156623912,2582,50.458984375
3929899420,1265223201,2583,11.23828125
140496060,892796756,1300,8.16015625
1898222720,1309874210,2705,19.916015625
111733826,871460357,1160,4.689453125
154761470,910644447,1320,12.5546875
1173353256,1066930223,2583,29.349609375
4216148898,1318640253,1560,14.123046875
3856416853,1253353061,2582,11.775390625
504056333,1016903563,50,7.333984375
207196231,941678778,2583,6.7646484375
106428898,864699391,1160,27.98828125
4197668221,1313364851,1300,30.43359375
4213868749,1318959640,1280,5.052734375
1947170356,1115566629,2583,21.0966796875
3285897062,1228934932,10,50.1611328125
1157181895,1065940368,1920,35.3505859375
1980965172,1118258320,1320,7.3603515625
3898724719,1261417977,1301,23.642578125
2063231964,1253632041,10,27.78515625
4164674358,1305167982,2522,14.8173828125
3661588546,1232424619,2403,35.5087890625
4020104950,1277216835,2060,16.79296875
2529688353,1147191580,2522,39.41796875
3239877631,1200057318,2462,22.0478515625
4200871274,1316117515,60,14.361328125
200313862,938379878,2403,45.814453125
1978152609,1117935667,2705,12.716796875
3621194125,1228861372,1301,10.359375
3789647008,1245188213,1560,28.8037109375
4240471791,1325154203,1302,18.2412109375
3944992934,1267982575,1300,11.5380859375
3931889530,1265599730,1920,24.517578125
3811047295,1277392794,10,24.166015625
2695197196,1158120643,2583,23.51171875
3147589849,1193622511,2583,4.0341796875
4231696608,1323316777,1302,6.4130859375
4003924538,1275144115,1920,28.59375
114976292,870541799,2280,36.583984375
2958145969,1176472590,2462,54.6357421875
3854417250,1253038412,1560,37.4775390625
125017338,879649187,40,39.92578125
4230268294,1322676084,2585,18.2978515625
3798831435,1246408686,2220,28.2763671875
67389704,895024421,10,33.802734375
3583598671,1223712744,2060,32.423828125
1876684349,1190253887,2583,16.474609375
1173353240,1066930236,2583,16.537109375
3277810172,1203463944,1560,11.8603515625
590496898,1029205791,1320,27.8037109375
278579922,978000826,2705,8.1376953125
4150998502,1301545580,1300,11.43359375
4079551087,1287879649,2583,11.3671875
3870711998,1255664424,2060,30.212890625
3429740775,1212702243,2403,19.185546875
290707837,1041184516,2522,13.0439453125
3382587272,1209717475,2583,12.7138671875
1446889266,1080806592,1160,34.1533203125
207151460,941621769,2583,7.9912109375
102704489,862579167,2522,9.2763671875
2238241460,1132972260,1160,32.1923828125
2980297602,1178344791,1140,21.546875
1849786116,1105448633,1920,22.28515625
3729479642,1238744306,2060,6.1962890625
4061631679,1283917567,2582,26.2294921875
3992500718,1273058096,1920,36.4677734375
2478875171,1144272908,1301,13.638671875
9448972,362031867,10,40.77734375
220756434,956010470,2403,39.3203125
4113732781,1292893293,1560,10.8984375
221732558,956434901,2280,33.3037109375
4172823674,1307771039,1300,20.7666015625
265227837,972416599,2462,28.08984375
4236297445,1324190927,1302,9.671875
228540091,958568490,2060,28.095703125
82474577,850922887,50,37.2392578125
3992569410,1273359983,1920,27.5078125
3928050709,1264892023,2582,6.3193359375
435909043,1008070356,2280,33.111328125
118956154,876349294,10,22.4306640625
3008784686,1182861560,2403,39.0244140625
3993177915,1273168608,1560,13.4609375
4231696479,1323314263,1302,26.7294921875
54873331,612836731,2280,39.208984375
614357020,1213024369,2705,23.3251953125
3935339457,1265868530,2060,17.8310546875
4214354221,1319411806,2583,7.435546875
160413630,915702619,1300,29.748046875
4229797049,1321994338,2585,24.642578125
3881993006,1257665201,1920,31.19921875
2369549529,1143991672,1320,7.330078125
483043719,1208789014,10,9.97265625
4202303278,1314470841,2585,41.193359375
3629879945,1229939448,2403,34.998046875
209249191,947189019,1140,45.0615234375
138314928,891789107,1280,22.744140625
1917074931,1111934312,2403,20.34765625
2168611926,1129591073,2582,6.9794921875
403082357,1004147337,2403,29.58203125
4210986718,1317236398,50,10.59765625
1155211,682465335,40,39.296875
4138176818,1298073646,10,31.4013671875
4181947886,1309998307,1300,24.2763671875
3115398092,1191773282,2462,36.2919921875
145573202,899877281,1160,31.9853515625
4130805815,1296476590,2585,16.2578125
2175312564,1130061266,2403,21.3349609375
2650368395,1155267817,2403,20.45703125
4180375493,1309329512,2583,35.927734375
206214398,941251791,2522,13.314453125
1869938650,1107916496,2905,25.8408203125
3858765921,1253827632,2403,46.5234375
4193803219,1312249788,2060,39.6904296875
4223023247,1321539631,2582,13.4423828125
1892782142,1307813171,1920,21.765625
67980064,998693417,10,8.5615234375
4037584607,1279178727,2585,24.14453125
3523602941,1219242890,1300,28.81640625
4006491036,1275508462,1281,31.84765625
1783508155,1144344982,1940,13.15234375
138718399,940542546,2522,5.62109375
3921989857,1263855368,2522,37.806640625
4200873907,1316145438,60,16.8154296875
1874931025,1108315832,2905,29.419921875
4250645321,1328575584,1280,13.087890625
301725615,993760561,2705,23.3974609375
507751371,1247035194,2060,11.046875
4125633472,1295220429,2583,16.0625
294178370,987343779,1140,33.7646484375
102708859,862632264,2522,14.9208984375
4004201098,1275418419,1920,18.9091796875
111346087,902297927,1280,38.861328125
4157458756,1303080033,1300,23.77734375
4166642716,1305762065,2522,14.326171875
4013274298,1276438251,1300,12.18359375
1377695,7783430,40,37.1171875
2970573304,1177147168,1320,11.2607421875
303782845,1239448752,1560,15.0234375
2552212707,1149481231,1280,38.4375
2002096014,1119704426,2583,31.2451171875
456611412,1253030108,10,30.791015625
4159426929,1303830254,2522,15.7958984375
4200879448,1316229672,60,18.015625
284047847,980851970,2705,23.67578125
49573759,896412214,2280,49.1943359375
1818020805,1103770657,1300,26.205078125
3881729019,1257718919,2522,15.4033203125
3898726345,1261421397,1301,19.228515625
4128244497,1296193705,10,50.578125
2454312653,1148796353,50,20.8310546875
4160809602,1304033127,1300,8.1318359375
1139592247,1064964813,1140,13.01953125
2839066731,1167714952,1160,48.46484375
2780674630,1191058696,2280,35.2900390625
117338083,1017024895,1280,32.447265625
1152521724,1066217545,2280,36.58203125
207151327,941621905,2583,7.697265625
4087680888,1289816171,2060,49.5107421875
3972428211,1270627026,2585,33.6455078125
2646579431,1154987870,2583,21.16796875
4006517765,1275660075,1281,22.2822265625
3228880699,1199382235,1280,35.7138671875
1414930438,1079157727,2583,14.974609375
4061597712,1283678514,2582,3.72265625
3920516867,1263668114,2522,32.5380859375
286409264,982509173,2462,33.529296875
185833026,931328369,1920,30.89453125
296992274,1095804332,2705,9.46484375
3921324250,1263756167,2582,15.41015625
2083255617,1124785077,1160,50.51953125
1599849236,1124192582,2280,41.0341796875
569735388,1027036775,2280,29.955078125
1966809267,1116943663,2585,26.17578125
4061186432,1283334028,1280,29.953125
3898718600,1261387796,1301,49.2998046875
3875034831,1256944156,2060,25.4384765625
4008640697,1326964668,1320,23.224609375
2775435204,1163959756,1300,39.916015625
4187199326,1311359390,2583,8.505859375
3900589821,1261565193,1560,37.1357421875
59218364,879744575,10,20.1552734375
528198983,1022919955,2583,20.2548828125
1879839861,1108943563,1560,13.7333984375
569671075,1026905993,2280,26.8134765625
3218807555,1270256900,2705,38.16796875
3883968243,1258280924,1280,12.931640625
79419958,848496642,1280,47.978515625
1956478531,1116264802,1180,39.873046875
3792297539,1245439595,2403,31.697265625
865590962,1045131159,1280,15.984375
4167022071,1305920736,2060,22.0322265625
570737575,1027380517,2280,46.6259765625
4170894465,1307202074,1560,20.4365234375
1384754259,1077838839,1160,38.4599609375
4035289788,1278441828,2583,40.5595703125
210452373,947959330,1281,15.6015625
4017681870,1285867118,1300,25.1533203125
3521203846,1224720388,1300,16.380859375
3850328768,1252627928,2583,46.25
12207051,262945733,1140,9.5810546875
3757996154,1241578067,2403,27.2587890625
4231757598,1323332222,1302,24.0927734375
4182262927,1310617928,1560,24.8466796875
278562857,1308897758,2705,14.0078125
4200876338,1316179902,60,19.005859375
2041117460,1086387245,2060,52.623046875
1375636,142024330,10,35.7705078125
500104859,1016576791,2403,32.3134765625
3885602307,1258497138,50,19.1201171875
4005356128,1275249067,2582,15.1826171875
3874797243,1256929583,2060,29.3583984375
4182118101,1311057312,1180,24.228515625
4182061755,1311171413,2220,14.1962890625
570714366,1027338124,2280,32.4765625
3209403494,1225887470,2583,9.1787109375
4179727327,1309122549,1320,4.515625
174993855,924039879,40,27.595703125
292709766,986743508,1160,42.6103515625
4208960220,1316193006,2060,38.8544921875
152230040,907888063,1301,6.5634765625
1530512703,1087851355,2583,10.150390625
4056000901,1282290868,1940,23.794921875
4160810016,1304035173,1300,26.818359375
1078622837,1057640525,1300,26.7822265625
4229980288,1322523133,2585,18.7041015625
