productid,imageid,prdtypecode,bb_x,bb_y,bb_w,bb_h,bb_ar,file_size_kb,mean_r,mean_g,mean_b,downscale,upscale,exclude,phash,phash_duplicate
4061481504,1283563836,1320,0,0,500,500,1.0,50.58984375,180.5478,172.987592,166.737772,1,0,0,95d4ceb9d21442be,0
2183451029,1130385791,1560,10,117,476,304,1.5657894736842106,14.951171875,229.8114,241.690812,204.784404,1,0,0,ee9a812d1b364d93,0
3899874620,1261397822,2582,133,180,240,167,1.437125748502994,7.3662109375,243.616796,242.638396,242.298036,0,1,0,b099cf663198cc67,0
221140260,956219668,1160,164,129,336,241,1.3941908713692943,33.1484375,210.805564,192.886604,185.815416,0,1,0,c163be9c23435c76,0
2327710027,1136337127,1920,135,113,230,272,0.8455882352941176,23.72265625,223.653976,209.651292,211.36748,0,1,0,e199ce66939861cd,0
4108379773,1292241829,50,51,34,400,429,0.9324009324009324,19.6416015625,241.39296,241.39296,241.39296,1,0,0,ead8951fc2608f63,0
203641860,941256645,2522,117,205,262,91,2.879120879120879,5.443359375,250.784364,250.98312,250.988432,0,1,0,ec9993666c999326,0
184176511,930399282,1160,133,90,234,321,0.7289719626168224,21.203125,219.279796,221.350524,218.056952,0,1,0,f964869b9366cc98,0
4182246992,1310492405,1560,143,0,217,500,0.434,21.6796875,224.52286,210.73948,205.096288,0,1,0,b198ce49ce668e63,0
3313678092,1205903552,1302,0,107,440,311,1.414790996784566,24.318359375,226.375168,222.151108,224.05708,1,0,0,ade4c21bb4cc6bc4,0
122194696,876966440,2403,0,60,500,379,1.3192612137203166,32.3671875,166.637776,173.799764,178.24018,1,0,0,ad5bc2a4db10dae4,0
4152809682,1309557115,1320,15,154,453,197,2.299492385786802,16.2109375,231.94312,232.42864,234.347268,0,1,0,abc5d42a2b9d6bc0,0
4066391966,1285433497,1281,81,0,337,500,0.674,45.0791015625,181.347956,186.447536,152.178108,1,0,0,e9969996cb94c239,0
3182212294,1196156525,1302,5,29,491,242,2.0289256198347108,30.3486328125,223.425572,190.61406,192.504732,0,1,0,bf6ac0c0bc97216e,0
1969716108,1117329928,2403,98,0,304,500,0.608,29.5966796875,175.601268,167.361684,166.654748,1,0,0,b8d3e332c930e63c,0
3067204221,1188538918,2583,128,128,244,244,1.0,20.2197265625,214.441096,217.369984,215.608616,0,1,0,e46d9b9235693496,0
4108908846,1292391884,1560,0,118,496,264,1.878787878787879,14.8857421875,242.163664,242.777736,244.488832,0,1,0,83cbfc307ac70539,1
3908157171,1262434370,1280,49,135,384,215,1.786046511627907,9.349609375,230.065724,229.397128,229.720804,0,1,0,e73698c96d3492ca,0
3701258955,1235877604,1920,24,52,455,414,1.0990338164251208,48.947265625,128.621648,127.086376,127.563612,1,0,0,fa85858fd05ad670,1
104239848,863508806,2280,60,0,379,500,0.758,44.947265625,165.23152,143.247328,102.346032,1,0,0,fa9a9465c1679c92,0
182123404,1159480506,1281,61,234,325,98,3.316326530612245,14.0888671875,251.489152,246.671644,248.712928,0,1,0,bc98c3672698383f,0
3914025292,1263107594,2060,137,4,222,490,0.4530612244897959,9.732421875,230.400472,229.820856,171.813232,0,1,0,b06473317331733b,0
3921265764,1263757529,2060,0,0,500,500,1.0,12.728515625,229.523764,211.375124,217.754884,1,0,0,a1767636b0b1cac9,0
830066915,1041555385,2403,0,61,500,377,1.326259946949602,40.1259765625,168.384988,160.310808,150.036472,1,0,0,c11bbee4b2a3a692,0
3059778324,1188515868,50,0,60,500,379,1.3192612137203166,34.9453125,163.604892,146.844224,130.834652,1,0,0,af1ed1c3cc6985a4,0
1031463323,1053704917,1302,12,96,457,313,1.4600638977635785,23.8251953125,215.290308,198.825692,200.682196,1,0,0,bfe8c0138fce7860,0
2659761911,1155889083,1920,9,56,476,417,1.1414868105515588,27.27734375,224.014084,194.068596,194.966864,1,0,0,ae88c3d3b43cb730,1
2565819983,1149851007,1940,147,108,207,285,0.7263157894736842,13.0400390625,217.450704,217.115368,216.8308,0,1,0,e5499a6698996766,0
3748218746,1240742735,1280,0,0,500,500,1.0,27.599609375,51.441996,50.442424,49.802336,1,0,0,a54a8d7a19b7d8a4,0
2897638224,1215859667,60,23,155,457,265,1.7245283018867923,16.365234375,199.717388,201.972188,203.984636,0,1,0,afc09a0fe0371fc8,0
1101405249,1109537443,2583,50,136,401,227,1.7665198237885462,8.7724609375,241.917664,241.947992,242.253484,0,1,0,bfe0c01f35e0ce1a,0
3797081045,1246095551,2582,115,76,282,371,0.7601078167115903,8.330078125,249.987376,242.062504,244.190288,0,1,0,b3ccc633cc3a3946,0
3797497769,1246224704,2582,7,121,487,258,1.8875968992248064,9.9296875,247.770064,247.15114,246.970136,0,1,0,ea5c95216bed9416,0
3773723168,1243428049,2585,17,93,466,313,1.488817891373802,42.8046875,170.747952,181.648004,178.224488,1,0,0,bf0fc0f462c13437,1
4016003092,1276757699,2060,90,54,317,401,0.7905236907730673,20.9794921875,239.363068,230.311936,218.41154,1,0,0,b2cdcf38c9331c61,0
4141662037,1299529781,40,60,72,380,356,1.0674157303370786,14.5810546875,204.514032,204.785428,205.63194,1,0,0,b8c4933bccb43c8b,0
167607618,920985839,1160,201,178,98,144,0.6805555555555556,8.09375,248.375188,247.65766,247.538316,0,1,0,e66799982666cc99,0
3101446461,1191086201,1920,131,271,352,198,1.7777777777777777,13.1083984375,242.044892,242.044892,242.044892,0,1,0,b887d2d8877c8d70,0
4077167120,1287200480,2060,48,66,403,355,1.1352112676056338,25.1982421875,134.730352,152.75902,151.907428,1,0,0,bf96c46cc191b4e4,0
3995252157,1273892217,2060,0,0,500,500,1.0,23.931640625,219.934356,199.655424,168.168344,1,0,0,a8d0d40bdb944f6b,0
99103459,861005501,2403,0,60,500,350,1.4285714285714286,51.810546875,165.957432,165.101816,166.131276,1,0,0,db80aa7fa0ff24c0,0
3923103006,1264043400,1320,0,0,500,500,1.0,33.6083984375,177.7978,163.947416,154.91198,1,0,0,e514141b9bad8dad,0
4197501459,1313261039,1560,53,52,399,392,1.0178571428571428,7.076171875,254.450364,251.604288,249.27648,1,0,0,cb69e195b4f04a5a,0
4057635534,1282542794,1300,59,155,395,211,1.872037914691943,13.5205078125,221.22528,221.228648,220.499672,0,1,0,ad28829f686cd7d1,0
3879893488,1257238794,1300,0,0,500,500,1.0,38.6982421875,193.605372,214.395368,219.92488,1,0,0,ebcb252de29389c2,1
2254639221,1133636239,1300,107,0,285,500,0.57,27.6689453125,199.381816,170.599348,163.452116,0,1,0,e99298998e8e699e,0
1832988182,1113100587,1320,10,21,479,458,1.0458515283842795,40.71875,185.727644,207.741508,208.567388,1,0,0,eee9865c881f9932,0
3887599302,1259025200,1920,22,23,436,458,0.9519650655021834,43.4091796875,176.257432,167.882792,147.369424,1,0,0,fa83974a83f09476,0
4197675617,1313431819,1300,0,0,500,471,1.0615711252653928,45.46875,126.114648,146.556248,162.647304,1,0,0,af45941b58229f37,0
206230124,941255364,2522,87,23,323,456,0.7083333333333334,18.3388671875,239.664068,235.028788,234.015404,1,0,0,ee9899c7643899c3,0
2695198577,1158121400,2583,0,71,494,352,1.4034090909090908,22.6513671875,226.05836,228.171216,229.259484,1,0,0,ef4bd0a42594dc53,1
468061492,1013685189,1160,68,0,364,500,0.728,42.888671875,162.219804,161.572,160.555488,1,0,0,af6dc7913896c283,0
686726321,1198097933,2705,153,98,195,304,0.6414473684210527,18.9638671875,244.07274,236.767224,235.853988,0,1,0,b388ce33cecc3893,0
4187117469,1311405095,1300,44,16,414,273,1.5164835164835164,29.390625,199.445092,207.204752,207.461336,0,1,0,ec33c89ac13ce1b5,1
112727104,875685057,10,0,52,500,395,1.2658227848101269,42.5693359375,203.81238,201.648748,121.427856,1,0,0,ed7dc1f2900c870f,0
4017675985,1285853840,1300,15,64,472,332,1.4216867469879515,23.279296875,211.781812,217.71008,222.062356,1,0,0,ab9c946241e7979c,0
3896895732,1261063789,2403,153,115,193,270,0.7148148148148148,14.265625,229.566932,222.419564,217.326248,0,1,0,e4329bcdcc673198,0
4218927363,1318414867,2583,25,23,434,447,0.970917225950783,24.505859375,205.839268,216.416388,227.092936,1,0,0,b8d8c03ed49387e6,0
4006500117,1275605681,1281,117,126,271,269,1.0074349442379182,13.0400390625,250.408284,233.892704,223.297684,0,1,0,e7999a64393364cc,0
3762877787,1242140573,1302,42,0,391,410,0.9536585365853658,20.912109375,205.447024,216.264424,223.21052,1,0,0,ec6ec2c1943b3bc8,0
4200872912,1316135727,60,36,5,230,239,0.9623430962343096,39.9814453125,186.236348,189.04594,178.239892,0,1,0,f873d2d2840d69b5,0
4023033273,1277727797,2060,79,9,343,482,0.7116182572614108,55.03125,173.607824,164.325696,196.895832,1,0,0,eec16d1a0e369396,0
3893242392,1260318752,1302,9,156,479,150,3.1933333333333334,18.55859375,231.318636,229.062128,224.321876,0,1,0,fbb2c4803f5bb460,0
145177302,899214335,40,140,98,220,304,0.7236842105263158,23.2451171875,219.7976,213.958284,211.578732,0,1,0,f1329bc9ce656438,0
2886580209,1169879895,2583,188,68,125,364,0.3434065934065934,9.98046875,233.835936,232.883928,230.987136,0,1,0,e6cc99339933998c,0
4160934423,1304084045,2522,105,48,286,421,0.6793349168646081,12.2392578125,243.667868,242.592532,235.9095,0,1,0,adc2dad29999c266,0
113864008,869765312,1160,73,0,354,500,0.708,59.6875,149.202132,161.523796,153.059996,1,0,0,eac43c3cd86871e3,0
50520642,464230730,2280,75,0,349,500,0.698,46.7275390625,150.06124,152.988372,147.60588,1,0,0,eb3e92c6c49c2c3c,0
4057547931,1282565019,1300,4,148,494,319,1.54858934169279,29.9326171875,179.292868,180.238332,177.592076,1,0,0,bf8d901ae06349f3,0
2664721779,1156077044,2522,239,0,23,500,0.046,5.3232421875,252.372896,252.40272,252.536228,0,1,1,e699333326663399,0
60283527,850495050,40,101,0,297,500,0.594,34.7822265625,167.496784,165.381184,166.86156,0,1,0,bc6998736538762c,0
1289952608,1204322337,10,185,148,130,204,0.6372549019607843,12.0166015625,246.293656,244.977436,241.399404,0,1,0,e63399cc66332366,0
1856420018,1105797250,1280,84,0,332,500,0.664,44.5126953125,195.067808,193.609672,150.455688,1,0,0,be26c9982f699cb0,0
3939889482,1266886717,2583,55,95,396,390,1.015384615384615,24.2978515625,156.012104,157.964508,161.347048,1,0,0,eb87859a9e6ac069,1
3908156581,1262431444,1302,0,78,500,294,1.7006802721088434,33.541015625,204.269116,232.88434,205.563452,0,1,0,d28b2df02169ce57,0
3953859181,1268994866,2060,0,0,500,500,1.0,37.8232421875,79.97914,77.085536,81.25606,1,0,0,87c64ecf349ae131,0
4141571348,1299492933,40,113,38,291,434,0.6705069124423964,15.1083984375,199.123512,197.995544,196.14566,0,1,0,b096cb69966ccf84,0
3120502267,1192022444,50,52,165,394,225,1.751111111111111,14.3466796875,218.57714,229.589676,245.02116,0,1,0,eed0950f5a746591,0
269254599,973514855,1281,0,72,500,355,1.408450704225352,52.224609375,161.126852,141.563416,131.16156,1,0,0,ab15d5ebc4e4f300,0
4061621118,1283876447,2582,50,82,387,286,1.3531468531468531,9.1162109375,238.616936,231.386812,227.957192,0,1,0,b86fc79136e66049,0
138464163,891738543,40,134,114,268,272,0.9852941176470588,25.8544921875,233.677816,226.313444,221.157968,0,1,0,e984967bcb876984,0
4182118038,1311054376,1280,0,0,500,500,1.0,56.3486328125,171.648968,161.628744,146.939116,1,0,0,80e7674258b997b3,0
127211287,958838028,10,93,0,314,500,0.628,39.703125,205.989672,208.5726,210.168432,1,0,0,af232c3832cd6d96,0
3979564899,1271700357,2060,0,0,500,494,1.0121457489878545,20.6513671875,228.895884,227.382668,220.351188,1,0,0,a6fb4015cec0672f,0
4006494546,1275552134,1281,0,30,482,470,1.025531914893617,25.705078125,213.841316,193.948852,193.721444,1,0,0,aaf182cfa9d031d6,0
4003973299,1275403788,1920,53,57,397,379,1.0474934036939314,28.1328125,226.342816,218.207996,213.099684,1,0,0,be87c371902ee709,0
812312084,1040388858,2705,157,190,186,212,0.8773584905660378,14.1494140625,237.270652,234.656488,233.276896,0,1,0,b4cb9b30476c269b,0
170165695,921947885,2583,203,128,94,243,0.3868312757201646,5.3330078125,251.290904,251.27018,251.21922,0,1,0,b333cccc8c993333,0
3850328347,1252627235,2583,0,125,500,313,1.597444089456869,25.8662109375,200.951032,206.18394,208.371144,1,0,0,bf93c07c1b06e938,0
436109260,1008186596,2280,158,145,184,210,0.8761904761904762,12.5830078125,229.499984,236.644332,239.135036,0,1,0,e4cc9b3367cc6498,0
4105613835,1301016743,40,17,114,462,252,1.8333333333333333,10.06640625,249.435916,238.238076,179.499372,0,1,0,ba2dcdd2308d6671,0
1100659519,1255498727,2705,99,14,302,472,0.6398305084745762,12.5380859375,211.994424,213.202244,214.458328,1,0,0,b89e946ccc65c633,0
3065095726,1188462904,2583,0,60,500,379,1.3192612137203166,51.888671875,159.406996,161.64806,129.132812,1,0,0,f965c7aa9e181ac2,1
85263936,854032859,1160,195,174,110,153,0.7189542483660131,6.9833984375,248.89124,246.952376,247.987984,0,1,0,e63399cc66329999,0
547600294,1225861324,2582,127,162,247,176,1.4034090909090908,12.037109375,241.884956,241.663628,240.995412,0,1,0,e1389ec7653896c3,0
82743335,851208178,2585,10,224,483,52,9.288461538461538,6.013671875,243.476616,243.476616,243.476616,0,1,1,fa3085cb7a3485cb,0
247906982,964769434,1280,0,60,500,379,1.3192612137203166,17.60546875,184.123532,160.507436,139.366776,1,0,0,e5199ae6b869e390,0
1887711826,1109329540,2522,75,24,358,445,0.8044943820224719,31.640625,227.29752,227.533372,216.602664,1,0,0,bc989bc3c62e9938,0
3831364241,1250268302,2583,0,98,500,340,1.4705882352941178,35.7333984375,176.681744,176.091292,167.125244,1,0,0,9993e7ece214151b,0
340303710,1062320935,2705,155,98,190,304,0.625,18.9765625,209.071576,209.214416,209.039392,0,1,0,b1cdce309b9b6464,0
1838918730,1105831191,1160,60,0,379,500,0.758,40.1396484375,158.0679,134.963432,127.548604,1,0,0,ea3cb23369291c9e,0
270886412,974190478,1160,69,0,362,500,0.724,47.65625,163.216896,149.769988,153.457524,1,0,0,ee6cc73a3a926990,0
604695811,1030859441,2522,0,107,500,285,1.7543859649122806,11.01953125,190.522848,193.972804,198.100952,0,1,0,c4c4ba3baf9854e4,0
121027499,898229608,1320,126,189,227,61,3.721311475409836,6.4619140625,252.732632,251.733156,250.812484,0,1,1,e4309bce64309bcf,0
3738788485,1239680177,2403,175,148,149,204,0.7303921568627451,13.1650390625,243.033012,239.539812,238.263096,0,1,0,b399cc66338c3399,1
3928053463,1264895549,2582,6,150,487,196,2.4846938775510203,29.5654296875,220.50072,225.405644,233.936268,0,1,0,aba9d4562aa99556,0
183250717,938714725,1940,163,8,173,485,0.356701030927835,18.486328125,243.147616,218.846024,230.43722,0,1,0,a633ce3138999b99,0
3837274760,1251002954,1320,0,0,500,500,1.0,34.8056640625,32.288812,19.898272,43.764568,1,0,0,9a656c1a679c619b,0
4076595192,1287498066,1920,0,0,500,500,1.0,38.5439453125,200.188548,181.6028,163.280592,1,0,0,e7c3986529cce632,0
2229415382,1132599009,50,5,143,489,291,1.6804123711340206,16.4921875,208.220256,207.868612,208.330328,0,1,0,b73ac8c617387a46,0
4008298993,1275756272,2060,0,0,500,500,1.0,32.548828125,127.342828,91.061028,70.119032,1,0,0,8fa50c1c36f372a3,0
4215692779,1317902818,2583,0,0,500,500,1.0,42.978515625,100.783984,135.833196,135.344836,1,0,0,eae1d5ae84031f5c,0
2940639040,1174588110,2583,167,168,166,164,1.0121951219512195,7.70703125,251.95722,251.92814,252.070752,0,1,0,e699996666999964,1
4010225673,1276072687,1302,0,83,452,379,1.1926121372031662,20.4052734375,210.125776,204.32142,209.5808,1,0,0,aac0d16adf25e835,0
2650845498,1155280727,2403,0,60,500,378,1.3227513227513228,23.01171875,196.053964,198.372028,197.193848,1,0,0,eb3494c97a3ce1b0,0
4086156147,1289724021,2060,0,0,500,500,1.0,21.833984375,245.375616,238.546724,226.07102,1,0,0,be1ae2a4c76398b4,0
97851428,1137043270,1160,84,11,339,471,0.7197452229299363,48.830078125,195.436232,193.66124,185.976784,1,0,0,ea9f98c9853295c6,0
3868342560,1255158678,1280,117,44,255,434,0.5875576036866359,27.6533203125,225.16942,216.494552,218.162148,0,1,0,e4ce9a6999330dc6,0
3287130054,1204201915,1281,187,149,128,204,0.6274509803921569,9.6435546875,242.232428,241.8781,241.618908,0,1,0,b364cc9b33646666,0
4201307336,1314017148,2583,7,67,485,326,1.487730061349693,19.080078125,192.923012,193.499832,194.765376,1,0,0,be2ce083879eda70,1
4029714448,1278119631,2585,79,4,338,492,0.6869918699186992,12.4072265625,233.437596,236.962688,232.597944,1,0,0,b8632cccc98fc31e,0
4150996789,1301530399,1300,9,98,479,243,1.97119341563786,17.1630859375,239.71006,236.136192,234.9319,0,1,0,fe4b913424c9db52,1
2286938099,1134559448,1320,63,68,356,283,1.2579505300353355,26.041015625,172.667084,176.592792,183.674236,0,1,0,bc4fd2cccb30893c,0
4000369650,1275473228,1280,0,120,500,259,1.9305019305019304,44.7431640625,237.936612,235.472952,232.073192,0,1,0,c6eab515ba7204ad,0
1989657475,1118944309,2582,128,28,128,445,0.2876404494382023,23.3447265625,236.893536,234.542068,230.053428,0,1,0,b09ec6736930966d,0
1582451232,1092432302,2403,150,87,199,326,0.6104294478527608,24.236328125,230.276808,221.706876,215.827304,0,1,0,b061ce9a9bc66539,0
4214310302,1319352481,1280,66,117,418,274,1.5255474452554745,12.896484375,180.053308,195.326676,229.143524,0,1,0,fac2853d5a7069c3,0
2063150539,1123829894,1281,147,92,143,318,0.449685534591195,12.88671875,244.472536,245.412804,240.430748,0,1,0,b392cc6d8e6c3193,0
4202225178,1314628934,2060,41,26,414,446,0.9282511210762332,25.5869140625,231.711148,193.228028,205.765396,1,0,0,eab194c4d94ac96e,0
4030689554,1278228112,1560,116,1,267,499,0.5350701402805611,12.5712890625,220.642212,218.200116,215.64304,0,1,0,b130929a9e696d6d,0
4200868676,1316093237,60,44,71,401,242,1.6570247933884297,29.291015625,186.396992,178.069884,176.604828,0,1,0,ae73cac5900fca39,0
3916951840,1264007729,1281,60,0,379,500,0.758,28.154296875,155.429168,161.466252,166.531384,1,0,0,be1b396e32924d98,0
436099671,1008196295,2280,135,99,229,303,0.7557755775577558,16.1748046875,234.251052,232.74054,228.713048,0,1,0,b09bce64cbcc6493,0
1832990588,1113106413,1320,6,89,489,407,1.2014742014742017,23.798828125,247.414436,195.939788,217.29812,1,0,0,a784d878e5b7138c,0
1875291715,1108332527,2705,154,98,192,304,0.631578947368421,17.416015625,222.708848,221.749632,220.908084,0,1,0,b1cece31cec6318a,0
2644695706,1190251288,2583,0,159,485,210,2.3095238095238093,17.998046875,221.81618,229.862392,234.160188,0,1,0,bfc0c0377fc83095,0
3573378355,1222652939,2403,0,124,500,252,1.984126984126984,45.0546875,213.474988,206.517752,197.524096,0,1,0,deaca11332ee4c39,0
853456107,1043841046,2583,75,38,362,432,0.8379629629629629,11.9912109375,182.8896,183.26386,181.710192,1,0,0,f1cf9634c11bca49,0
2388272066,1139617473,1180,135,163,229,173,1.323699421965318,17.2705078125,239.881116,237.400084,234.65416,0,1,0,b133dacc6d333298,0
3016037932,1184944188,2060,148,148,204,204,1.0,9.296875,216.15418,223.82566,227.780648,0,1,0,b1e6ce1939c66439,0
3893198745,1260354030,1300,9,98,479,243,1.97119341563786,17.1630859375,239.71006,236.136192,234.9319,0,1,0,fe4b913424c9db52,1
3773715069,1243394721,2585,17,18,466,462,1.0086580086580086,47.2236328125,157.651012,162.602356,141.947796,1,0,0,bb9a9c61e1c0c70f,1
4061478961,1283492714,1320,26,40,444,411,1.0802919708029195,37.4111328125,178.45964,170.122884,169.419948,1,0,0,bbc1c62ed13b892c,0
170026029,921970079,1180,0,188,500,124,4.032258064516129,7.7294921875,239.388196,251.516444,252.734908,0,1,0,8544fabb0554baab,0
1346920193,1081459106,40,51,0,397,500,0.794,43.775390625,83.680484,118.986496,130.941692,1,0,0,be976066b0e23f60,0
1160995182,1066088341,2583,188,182,108,137,0.7883211678832117,4.93359375,251.71336,251.928796,251.868176,0,1,0,b328ccc3333899e7,1
4150997635,1301538673,1300,0,0,500,500,1.0,32.609375,97.099036,92.112568,84.94168,1,0,0,fd0eb4095ee51a26,1
562802147,1026369139,2522,0,50,500,400,1.25,23.0458984375,121.12422,132.983812,141.872044,1,0,0,c48f9f63f014ec94,0
3249402226,1201829615,1280,136,91,280,335,0.835820895522388,16.25390625,230.392112,225.983768,223.027344,0,1,0,e196cb6b34686792,0
3646277867,1231201154,2220,0,0,500,500,1.0,15.0283203125,208.728768,206.953912,208.407204,1,0,0,b0cdcf369230c96d,0
3619524956,1228676959,2462,60,0,379,500,0.758,25.287109375,159.168516,152.326132,148.007796,1,0,0,ae696bca6c499392,0
86085383,895168369,10,85,10,330,479,0.6889352818371608,47.4453125,224.659872,206.005836,190.31078,1,0,0,ed2699cd8e30d334,0
3541644687,1220252847,1560,0,60,500,380,1.3157894736842106,18.1240234375,131.980884,128.441944,123.877568,1,0,0,ca3eb86087d7868e,0
4017683158,1285871025,1300,0,0,500,500,1.0,40.513671875,197.535468,190.162836,191.418216,1,0,0,f948c6b724535c0f,1
4236297961,1324202655,1302,0,0,500,500,1.0,22.1171875,8.061276,33.09066,52.620436,1,0,0,8eb0317377ccc0d9,0
154370350,911165165,1140,175,93,150,313,0.4792332268370607,13.5244140625,239.284076,237.609956,233.209444,0,1,0,e698996766cc3133,0
645588940,1033142635,1140,0,21,500,423,1.182033096926714,22.1904296875,207.162308,191.62716,180.489752,1,0,0,a313cc78db4b3c94,0
154501999,910264874,2522,0,60,500,379,1.3192612137203166,33.966796875,125.703604,115.875516,107.175004,1,0,0,b2c8c437c87ab7c1,0
3742554305,1239950303,50,0,107,500,285,1.7543859649122806,20.6884765625,197.862852,182.633224,171.371004,0,1,0,eaa1951e6ee46139,0
4180297865,1309313740,2403,60,0,379,500,0.758,42.70703125,135.459832,135.717548,131.684876,1,0,0,bbc938c49f39604e,0
4233426380,1323278173,2583,284,257,83,111,0.7477477477477478,7.73046875,250.79948,250.754108,251.874648,0,1,0,b992c66dcd923169,1
55476298,644469771,1140,228,208,45,84,0.5357142857142857,3.076171875,253.073416,252.9684,253.015124,0,1,1,b3338ccc3333cccc,1
3120577945,1192046320,1320,65,15,371,476,0.7794117647058824,17.82421875,237.2343,230.00634,232.791424,1,0,0,e49b9964669b9a64,0
3793866937,1246428730,1140,155,24,203,466,0.4356223175965665,13.6826171875,241.775064,230.571928,212.181244,0,1,0,e69319ce89399c39,0
3971380262,1270333384,2060,8,8,475,427,1.1124121779859484,25.9384765625,210.3253,207.714028,203.108288,1,0,0,ba0fc9d3ce3035c4,0
3798486648,1246318903,2583,108,143,284,214,1.3271028037383177,12.9482421875,228.079668,230.528692,228.710912,0,1,0,e4669b993c676138,1
1188219,343835961,40,51,0,397,500,0.794,33.8828125,84.17702,89.38212,91.113396,1,0,0,ea618ed03b646d9a,0
1283996475,1146386016,1302,33,155,416,176,2.363636363636364,23.673828125,218.8962,223.886604,212.935244,0,1,0,af95d0483f63b09c,0
4169530085,1306766378,2522,0,2,499,495,1.008080808080808,13.7919921875,237.789696,239.286388,242.2848,1,0,0,bee19b1ae20e684b,0
3123192680,1192193756,1302,44,2,413,498,0.8293172690763052,23.724609375,204.478816,198.442948,200.234892,1,0,0,af94d26b3c25d84a,0
3414348345,1211983245,2583,128,128,244,244,1.0,17.6962890625,220.014404,227.663124,226.497044,0,1,0,b16d8e9267693866,0
1657288261,1096625716,2462,0,60,500,379,1.3192612137203166,27.25390625,127.71356,124.30478,124.376408,1,0,0,c0c4bf3afa3ec0c8,0
4061615814,1283817584,2582,0,23,487,445,1.09438202247191,30.8056640625,219.624648,218.380968,216.939984,1,0,0,c936d0f4bce961c2,0
3861826349,1254484026,1560,45,127,401,240,1.6708333333333334,16.5107421875,222.33448,204.724432,211.669132,0,1,0,ab6bd0943f2f4232,0
4235883675,1324218616,2220,0,0,500,500,1.0,38.6630859375,84.744492,80.584384,78.341864,1,0,0,cd50cf7ae21cb0c3,0
3470153950,1215429975,1280,38,56,426,404,1.0544554455445545,33.2607421875,225.413872,200.433652,194.069856,1,0,0,ba99c5679c67c085,0
4089717704,1289740101,2060,0,0,500,500,1.0,20.4638671875,41.381292,37.644928,35.723656,1,0,0,cc3066cf1970e7b2,0
4098879801,1290987025,2583,225,34,65,448,0.1450892857142857,5.4228515625,246.3079,246.249004,246.329748,0,1,1,e6cccc8c99999999,0
4181943868,1309966306,1300,23,233,104,148,0.7027027027027027,10.30859375,245.388312,245.85772,245.735224,0,1,0,8ff0a50ff0a50f52,0
435874897,1008021490,2280,148,109,204,281,0.7259786476868327,18.65234375,232.416076,226.704112,228.591728,0,1,0,e4659b9acd243267,0
150567507,906131638,1281,85,0,329,500,0.658,37.822265625,191.958432,187.463516,150.507616,1,0,0,bc97c1646538cccd,0
1417109112,1121280407,1320,90,64,323,393,0.821882951653944,23.35546875,210.696752,198.47618,204.139796,1,0,0,edcb9639c2669990,0
1850992946,1105639186,1300,107,0,285,500,0.57,26.69921875,187.87358,183.451496,174.284016,0,1,0,b8693c676738cc98,0
4164663560,1305087593,2522,105,48,286,421,0.6793349168646081,16.0625,238.734368,238.705188,231.845488,0,1,0,a5ce9a61c933c8ce,0
4122742778,1294438913,2060,235,0,263,136,1.9338235294117647,25.06640625,238.260388,237.726236,237.55494,0,1,0,be621e50c7a493b9,0
4150970947,1301265189,1920,61,103,378,373,1.0134048257372654,27.5693359375,181.137632,180.120332,183.501948,1,0,0,b8858f7a956ab432,0
4165983963,1305524676,1300,0,99,500,302,1.6556291390728477,18.5146484375,210.619012,209.881936,210.47952,1,0,0,eec5913a2ec5d41a,0
4089721510,1289778009,2060,113,0,266,463,0.5745140388768899,22.34375,227.603516,212.317848,208.001472,0,1,0,b49a9393cb6ccc64,0
943532543,1048611571,2462,60,0,379,500,0.758,27.228515625,164.507868,155.489648,156.109744,1,0,0,eae043723dc94a67,0
4186339684,1314593875,1280,169,19,154,466,0.3304721030042918,12.298828125,242.748044,237.111568,239.467048,0,1,0,b23329ccccce9999,0
3854773316,1253220622,2585,94,227,321,253,1.2687747035573125,22.400390625,209.249748,203.22016,202.356708,0,1,0,fa585864c1b1673b,0
4074713204,1287044655,1280,29,79,444,352,1.2613636363636365,16.86328125,171.999568,171.999568,172.12238,1,0,0,afa5d04a873d4a2d,1
579304899,1028242064,1160,172,135,156,229,0.6812227074235808,12.626953125,229.611988,234.148136,233.12558,0,1,0,f3668c9933666499,0
3612231284,1227565722,2403,148,112,204,275,0.7418181818181818,19.4794921875,225.448064,210.85558,211.694584,0,1,0,e565ce9a98663139,0
2054540812,1123642927,1140,0,0,500,500,1.0,37.736328125,182.431356,164.791576,153.378436,1,0,0,807c934368f53f4d,0
3128688790,1192479076,1320,0,60,500,379,1.3192612137203166,36.380859375,165.734516,147.539468,147.91694,1,0,0,a817c0e88fc0dfe5,0
219772307,984272174,50,154,31,346,436,0.7935779816513762,28.3564453125,151.312188,151.36448,154.348992,1,0,0,ea12d4e1857d95c9,0
3934790986,1265834464,2403,67,0,366,500,0.732,42.8115234375,124.433616,141.527204,161.421168,1,0,0,ae919187cdcb4c6c,0
304748554,996051141,2403,66,0,368,500,0.736,46.248046875,169.126656,158.545152,142.925944,1,0,0,be6966964c2c3933,0
1988146522,1248272423,1302,0,81,500,337,1.483679525222552,53.0205078125,151.839668,151.90764,130.94878,1,0,0,c8249dd8e6f7b142,0
4151002234,1301683454,1280,0,0,500,500,1.0,49.6005859375,136.157964,128.679968,134.329608,1,0,0,859dac1f49b831f2,0
